CALL_ID,C_DAY,C_MONTH,C_YEAR,C_HOUR,C_MINUTE,SERVICE_NUMBER#,QUEUE,ADMIN_STATUS,OPERATION_STATUS,ACCOUNT_ID#,Language_chosen,CALLTYPE
403756733,22,April,2021,19,16,233740866,Other,,,104662230005729238,Arabic,Technical
420157130,12,June,2021,20,51,34984184,Technical,,,110912230001253318,Arabic,Technical
431001007,2,July,2021,12,55,404323169,Other,enabled,up,106650000085915005,Arabic,Technical
504495785,25,February,2022,20,11,232967189,XDSL,enabled,up,111962230008160826,Arabic,Sales
372255170,16,11,2024,22,51,238343753,Other,,,133940000103302536,Arabic,
491706310,18,January,2022,11,43,952552522,Other,,,110990000056472507,Arabic,Technical
370603832,13,11,2024,16,53,402401454,Other,,,136460000101321708,Arabic,
470313660,10,November,2021,12,20,227228415,Other,,,114020000050225516,Arabic,Technical
400163959,3,January,2021,15,14,884595379,Other,enabled,up,106670000044795828,Arabic,Technical
486574394,1,January,2022,15,23,227658279,Other,,,112442230006523418,Arabic,Sales
389461661,18,March,2021,16,13,236956530,Other,,,105580000021952994,Arabic,Technical
513750644,24,March,2022,20,24,404627049,XDSL,enabled,up,113362230006220833,Arabic,Sales
388525099,15,March,2021,18,49,552318323,Other,,,100522230003389661,Arabic,Technical
416858021,4,June,2021,10,52,881995032,Other,,,103062230007698447,Arabic,Technical
451890406,12,September,2021,18,35,934841136,Other,,,110040000061193397,Arabic,Technical
434053071,7,03,2025,15,50,862055531,Other,,,103790000081527351,Arabic,
476526411,1,December,2021,13,6,224142868,Other,enabled,up,112692230004657890,Arabic,Technical
520091312,10,April,2022,16,35,502052465,Other,,,110962230007531181,Arabic,Technical
385346912,5,March,2021,18,45,503383529,Other,,,102112230001621399,Arabic,Technical
389051474,17,March,2021,8,0,504811261,Other,,,110500000018067506,Arabic,Technical
369057899,10,11,2024,12,48,504651474,Other,,,111502230006384198,Arabic,
472257931,16,November,2021,22,27,552471251,Other,,,121710000046174258,Arabic,Technical
376225499,25,11,2024,11,58,863372872,Other,,,135480000101317830,Arabic,
456672110,27,September,2021,15,15,237615908,Other,,,112352230003060594,Arabic,Technical
474066308,22,November,2021,22,54,237127604,XDSL,enabled,down,113662230000802298,Arabic,Technical
450064756,5,September,2021,18,4,226220085,Other,enabled,up,114522230004898385,Arabic,Technical
422507056,15,June,2021,20,14,452843184,Other,,,111402230007063988,Arabic,Technical
405804226,19,January,2021,16,20,225329783,Other,enabled,up,114762230005908236,Arabic,Technical
472385034,17,November,2021,14,9,482442930,Other,enabled,up,100540000017245077,Arabic,Technical
387107901,11,March,2021,0,8,501972154,Other,,,115452230004243867,Arabic,Technical
535361547,26,May,2022,21,43,552534267,XDSL,enabled,down,107760000033362486,Arabic,Sales
393155638,28,March,2021,22,30,244828735,Other,,,118330000034189460,Arabic,Technical
465127788,24,October,2021,17,33,242356582,XDSL,enabled,up,113602230006444100,Arabic,Technical
78419445,30,01,2023,19,53,35081770,Other,,,103120000085010488,Arabic,
507584183,7,March,2022,15,16,133275290,Other,,,111022230007283176,Other,Technical
477562628,4,December,2021,22,38,34964532,XDSL,enabled,up,115730000053467308,Arabic,Technical
405170341,17,January,2021,16,10,243012308,XDSL,enabled,up,106502230003722984,Arabic,Technical
459347736,4,October,2021,19,17,453780234,XDSL,enabled,up,101540000033538851,Arabic,Technical
402759159,19,April,2021,19,55,882269463,Other,,,109762230007847642,Arabic,Technical
430694702,1,July,2021,13,24,237730606,Other,enabled,up,108080000024966715,Arabic,Technical
402718049,19,April,2021,17,30,233495394,Sales,,,112670000061365674,Arabic,Sales
415916260,20,February,2021,12,19,503692499,Other,enabled,down,108790000016735830,Arabic,Technical
388523795,15,March,2021,18,43,552318323,Other,,,100522230003389661,Arabic,Technical
471160845,13,November,2021,12,8,453250451,Other,enabled,up,118570000036817235,Arabic,Technical
408433827,7,May,2021,14,44,483860735,XDSL,,,113522230007437924,Arabic,Technical
440280910,1,August,2021,21,37,238015929,XDSL,enabled,up,104910000095893520,Arabic,Technical
437194958,22,July,2021,3,15,236653678,XDSL,enabled,down,105250000032829069,Arabic,Technical
393987569,30,March,2021,18,17,553092610,Other,,,108410000020022382,Arabic,Technical
447902457,28,August,2021,19,27,236770049,XDSL,enabled,up,105080000103249136,Arabic,Sales
386095483,7,March,2021,23,57,862054261,Other,,,116382230007182026,Arabic,Technical
447779962,28,August,2021,11,37,227069152,Other,enabled,up,107480000030302865,Arabic,Technical
385434682,5,March,2021,23,26,683246945,XDSL,,,112622230002166769,Arabic,Technical
422982962,16,June,2021,12,31,227224507,XDSL,,,102350000034038345,Arabic,Technical
495898137,31,January,2022,11,52,502282072,Other,enabled,down,111792230007099855,Arabic,Technical
492178262,19,January,2022,18,25,34946243,Other,enabled,up,110932230003885029,Arabic,Technical
542046187,14,June,2022,12,38,504434917,Other,,,115792230007099830,Other,Technical
460626331,8,October,2021,22,15,226279248,Other,,,115572230006855454,Arabic,Technical
402625858,10,January,2021,14,1,503835544,Other,enabled,up,100160000020281315,Arabic,Technical
433500653,9,July,2021,18,16,573512564,Other,,,115590000122486474,Arabic,Technical
536063435,28,May,2022,21,39,237620544,XDSL,enabled,down,111082230000784524,Arabic,Sales
426989955,21,June,2021,17,52,504214813,XDSL,,,112002230005016708,Arabic,Technical
507934599,8,March,2022,16,8,225976883,Other,enabled,down,115922230006002184,Arabic,Technical
542203224,14,June,2022,19,59,683400889,XDSL,enabled,up,109450000027232376,Arabic,Technical
316647607,31,07,2024,20,48,963241608,Other,,,112132230005278162,Arabic,
415335151,18,February,2021,15,27,452330506,Other,enabled,down,108410000086956187,Arabic,Technical
388040812,14,March,2021,11,24,222483518,XDSL,,,111402230001075099,Arabic,Technical
508967287,11,March,2022,16,36,863724470,Other,enabled,up,109810000118278713,Arabic,Technical
393948152,30,March,2021,17,13,553271547,Other,,,101070000018496307,Arabic,Technical
458059332,1,October,2021,8,4,483756872,XDSL,enabled,up,113860000022630401,Arabic,Sales
519078015,7,April,2022,7,5,683400516,Other,enabled,down,115010000023473699,Arabic,Technical
413606056,24,May,2021,20,57,404511647,XDSL,,,103130000027581679,Arabic,Technical
416548246,22,February,2021,1,56,225973042,Other,,,114142230003339288,Arabic,Technical
534326941,23,May,2022,22,32,573477142,Other,,,116352230004261604,Other,Technical
414913771,29,May,2021,0,10,35781316,Other,,,114470000121076883,Arabic,Technical
237924934,30,12,2023,15,44,623431614,Other,,,125880000090062641,Arabic,
393532583,29,March,2021,19,57,244640008,XDSL,,,103670000098624400,Arabic,Technical
473299835,20,November,2021,17,23,235319858,Other,enabled,up,115630000034760795,Arabic,Technical
393030716,28,March,2021,18,47,228836353,Other,,,100570000095535632,Arabic,Technical
408275585,28,January,2021,15,51,502320166,XDSL,enabled,up,111122230007042700,Arabic,Technical
403015201,20,April,2021,15,53,224622521,Other,,,111982230004362598,Arabic,Technical
408397325,7,May,2021,12,44,233621536,XDSL,,,109940000017339872,Arabic,Technical
412336803,20,May,2021,15,29,884400948,Other,,,115902230006819169,Arabic,Technical
448528449,30,August,2021,23,5,482442930,Other,disabled,up,100540000017245077,Arabic,Technical
538330674,3,June,2022,20,20,237615908,Other,,,112352230003060594,Arabic,Technical
450221244,6,September,2021,10,55,504887881,Other,enabled,up,112080000041659693,Arabic,Technical
389297465,17,March,2021,22,35,504782023,Other,,,118560000035841134,Arabic,Technical
465984883,27,October,2021,14,39,504705863,XDSL,disabled,disabled,115162230006255010,Arabic,Technical
200189761,9,10,2023,22,36,473733127,Other,,,125720000089755317,Arabic,
401571289,16,April,2021,2,48,482121139,Other,,,104950000035545345,Arabic,Technical
413555057,13,February,2021,23,27,503482038,Other,,,110640000021471680,Arabic,Technical
392407439,26,March,2021,21,27,238500806,Other,,,111550000073903646,Arabic,Technical
429564643,28,June,2021,14,58,35747888,Other,,,103272230000344418,Arabic,Technical
410054436,12,May,2021,16,21,242179899,Other,,,115652230003605272,Arabic,Technical
384204070,2,March,2021,9,15,224073229,XDSL,,,112842230000269673,Arabic,Technical
519228570,7,April,2022,19,15,35066878,XDSL,enabled,up,106490000026876488,Arabic,Sales
42142746,28,09,2022,23,24,502130776,Other,,,113192230002269799,Other,
470012983,9,November,2021,11,29,552771769,Other,,,101890000019998793,Other,Technical
409716683,11,May,2021,16,29,34946243,Other,,,110932230003885029,Arabic,Technical
547068578,26,June,2022,15,0,552341409,Other,,,111092230007014781,Arabic,Technical
414704572,16,February,2021,23,39,237179660,Other,disabled,down,116322230007334484,Other,Technical
408501100,29,January,2021,13,36,238274971,XDSL,enabled,down,116092230001129524,Arabic,Technical
441251200,4,August,2021,22,22,663648087,Technical,enabled,up,108780000095441841,Arabic,Technical
173187169,14,08,2023,19,27,842338107,Other,,,115772230007344881,Arabic,
481289988,17,December,2021,16,47,225014049,Other,,,115232230000571189,Arabic,Technical
400152785,3,January,2021,14,51,33223455,Other,enabled,up,101300000033188640,Arabic,Technical
411811648,8,February,2021,16,24,472512629,XDSL,enabled,up,105280000026604720,Arabic,Technical
409729714,2,February,2021,1,32,235094548,XDSL,enabled,up,104700000029214643,Arabic,Technical
488794607,8,January,2022,19,18,404551082,XDSL,enabled,down,101730000028942853,Arabic,Technical
469549067,7,November,2021,19,54,573787762,XDSL,enabled,up,100940000015801918,Arabic,Technical
441745052,6,August,2021,17,58,553594306,XDSL,enabled,down,103762230007062060,Arabic,Technical
503506430,22,February,2022,21,19,34293479,Other,enabled,down,112190000033728955,Arabic,Technical
491466828,17,January,2022,14,7,233055804,XDSL,enabled,up,112050000036518549,Arabic,Sales
532374945,18,May,2022,12,40,683245782,XDSL,enabled,down,102900000031137475,Arabic,Technical
37336122,29,10,2022,18,3,33159507,Other,,,137480000106428348,Arabic,
414194873,26,May,2021,18,41,552758008,Other,,,101750000023959664,Arabic,Technical
417072871,23,February,2021,16,52,32923911,Other,enabled,up,108740000018485715,Arabic,Technical
541558718,12,June,2022,22,21,235635504,Other,enabled,up,110540000027389678,Arabic,Technical
458665708,2,October,2021,20,3,402150161,XDSL,enabled,down,111552230006313320,Arabic,Technical
479271247,10,December,2021,21,39,226279248,Other,enabled,up,115572230006855454,Arabic,Technical
499991493,12,February,2022,9,17,223814971,Other,,,112740000037339036,Arabic,Technical
433009392,8,July,2021,0,8,224645436,XDSL,enabled,up,115772230006661309,Arabic,Sales
461900806,13,October,2021,17,35,504214813,XDSL,enabled,up,112002230005016708,Arabic,Technical
427549921,22,June,2021,12,39,228502010,XDSL,-2,-2,116010000023182760,Arabic,Sales
528532554,6,May,2022,14,40,553823341,Other,,,111012230007041551,Arabic,Technical
406638746,22,January,2021,4,51,221893685,Other,enabled,up,104180000029169203,Arabic,Technical
435858043,17,July,2021,13,0,227408322,Other,,,108862230001998972,Other,MobileNA
441899031,7,August,2021,9,49,242170809,Other,,,113902230003499447,Arabic,Technical
415369064,18,February,2021,16,52,226327238,Other,enabled,up,114822230006113230,Arabic,Technical
441516622,5,August,2021,19,52,34150398,XDSL,enabled,down,100740000108346672,Arabic,Sales
389747883,19,March,2021,17,49,401981411,XDSL,,,112690000078575698,Arabic,Technical
386598980,9,March,2021,17,33,227113561,XDSL,,,104202230003778317,Arabic,Technical
412388006,10,February,2021,12,30,452759177,Other,enabled,down,113162230004269807,Arabic,Technical
479132379,10,December,2021,13,21,403443131,Other,enabled,up,105970000042074254,Arabic,Technical
407378787,24,January,2021,21,14,35242512,Other,enabled,up,101860000032684884,Arabic,Technical
441130398,4,August,2021,15,42,453355142,XDSL,enabled,up,112622230005363088,Arabic,Technical
428132803,23,June,2021,22,54,35170464,Other,,,115520000037084280,Other,Technical
454959861,22,September,2021,20,48,882448031,Other,,,111932230006118136,Arabic,Sales
513265663,23,March,2022,20,49,224840866,Other,enabled,up,111682230000747823,Arabic,Technical
476092921,29,November,2021,21,27,237880984,XDSL,enabled,up,113870000096576879,Arabic,Sales
477569867,4,December,2021,23,4,35232395,Other,enabled,down,111060000054769946,Arabic,Technical
403359070,12,January,2021,15,51,223815275,Other,,,112192230002931128,Arabic,Technical
442328567,8,August,2021,17,14,233769315,XDSL,enabled,up,112532230001701559,Arabic,Technical
488581164,7,January,2022,23,9,242170809,XDSL,enabled,down,113902230003499447,Arabic,Sales
523376616,20,April,2022,11,21,238757226,Other,enabled,up,108810000025238588,Arabic,Technical
485295698,28,December,2021,20,58,552964251,Other,,,112202230004467108,Arabic,Technical
413515680,24,May,2021,16,15,452861874,XDSL,,,104130000082666559,Arabic,Technical
547134770,26,June,2022,17,22,473148454,Other,disabled,down,101652230007736081,Arabic,Technical
510550906,16,March,2022,15,53,473005117,XDSL,enabled,up,111872230004814707,Arabic,Sales
466798622,30,October,2021,11,25,35435672,XDSL,enabled,up,114132230006007165,Arabic,Technical
518427515,5,April,2022,9,25,246105262,Other,,,104470000060722801,Arabic,Technical
532878972,19,May,2022,19,16,472396849,Other,enabled,down,108930000027498666,Arabic,Technical
433427998,9,July,2021,13,54,223274813,Other,enabled,down,104150000044928138,Arabic,Technical
489536486,11,January,2022,12,35,132329618,XDSL,enabled,down,115910000055432134,Arabic,Technical
301859827,2,07,2024,17,3,653459635,Other,,,101730000095599030,Arabic,
407481624,4,May,2021,15,18,227071227,Other,,,115570000029497124,Arabic,Technical
467741464,1,November,2021,22,44,243958446,XDSL,enabled,up,102320000031050760,Arabic,Sales
500250532,12,February,2022,23,19,223274813,Other,,,104150000044928138,Arabic,Technical
472540748,17,November,2021,21,11,237278744,Other,,,112712230006150925,Arabic,Technical
425337538,19,June,2021,12,51,502127233,Other,,,116540000033967037,Arabic,Technical
419827169,12,June,2021,14,7,228619750,XDSL,,,122120000080265311,Arabic,Technical
389800125,19,March,2021,21,1,242111212,Other,,,112570000024586091,Arabic,Technical
465671459,26,October,2021,13,56,573800855,XDSL,enabled,up,111662230004804421,Arabic,Technical
490787614,15,January,2022,14,13,225172450,Other,enabled,up,108120000080071815,Arabic,Technical
464835166,23,October,2021,17,42,822138301,Other,enabled,up,116062130004656790,Arabic,Technical
317042784,1,08,2024,14,50,244326820,Other,,,135840000105872592,Arabic,
452965735,16,September,2021,14,19,473763778,XDSL,enabled,down,107420000083720563,Arabic,Technical
399413150,1,January,2021,11,40,224129844,Other,enabled,up,108510000066397484,Arabic,Technical
441977398,7,August,2021,14,48,503467083,XDSL,enabled,down,113192230005642410,Arabic,Technical
498819895,8,February,2022,17,51,238355327,XDSL,enabled,up,102010000033340803,Arabic,Sales
544629029,20,June,2022,23,56,238330755,Other,enabled,up,113142230007370890,Arabic,Technical
512294498,21,March,2022,13,43,34249850,Other,,,106220000040208371,Other,Technical
486277999,31,December,2021,17,9,224899002,Other,enabled,up,107600000038773122,Arabic,Technical
404039754,23,April,2021,18,3,223528920,Other,,,116020000070696169,Arabic,Technical
414182252,26,May,2021,18,6,554283927,Other,,,108570000093887892,Arabic,Technical
427006231,21,June,2021,18,20,224231801,XDSL,,,115712230006253065,Arabic,Technical
494020592,25,January,2022,18,9,932381559,Other,,,128790000118906471,Arabic,Technical
67012239,16,11,2022,0,34,224872852,Other,,,103560000026448820,Other,
420199300,12,June,2021,21,41,34946243,Other,,,110932230003885029,Other,Technical
41833848,7,11,2022,23,14,934723003,Other,,,104260000022666158,Arabic,
543453700,18,June,2022,12,9,226289390,Other,disabled,down,113482230008097545,Arabic,Technical
420836426,13,June,2021,18,40,502034809,Other,,,100560000077953101,Other,Technical
98277988,14,01,2023,17,0,552771769,Other,,,101890000019998793,Other,
437738812,24,July,2021,15,7,483755728,XDSL,enabled,up,108750000023318628,Arabic,Technical
40042071,4,11,2022,11,11,473389236,Other,,,114882230006592719,Arabic,
